transcript_id	gene_id	gene_name	type	gene_id.short	transcript_id.short	has_geneQTL	has_isofQTL	class	shared_isof	distinct_isof	subclass
ENSG00000153976.3_5	ENSG00000153976.3_5	HS3ST3A1	gene	ENSG00000153976	ENSG00000153976	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000259024.6_5	ENSG00000259024.6_5	TVP23C-CDRT4	gene	ENSG00000259024	ENSG00000259024	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000175106.16_6	ENSG00000175106.16_6	TVP23C	gene	ENSG00000175106	ENSG00000175106	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000187607.16_6	ENSG00000187607.16_6	ZNF286A	gene	ENSG00000187607	ENSG00000187607	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000255104.8_10	ENSG00000255104.8_10	AC005324.4	gene	ENSG00000255104	ENSG00000255104	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000214946.14_4	ENSG00000214946.14_4	TBC1D26	gene	ENSG00000214946	ENSG00000214946	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000214941.8_6	ENSG00000214941.8_6	ZSWIM7	gene	ENSG00000214941	ENSG00000214941	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000011295.16_8	ENSG00000011295.16_8	TTC19	gene	ENSG00000011295	ENSG00000011295	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000187688.15_8	ENSG00000187688.15_8	TRPV2	gene	ENSG00000187688	ENSG00000187688	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000175061.18_6	ENSG00000175061.18_6	SNHG29	gene	ENSG00000175061	ENSG00000175061	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000133030.21_7	ENSG00000133030.21_7	MPRIP	gene	ENSG00000133030	ENSG00000133030	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000154803.13_7	ENSG00000154803.13_7	FLCN	gene	ENSG00000154803	ENSG00000154803	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000141030.13_6	ENSG00000141030.13_6	COPS3	gene	ENSG00000141030	ENSG00000141030	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000205309.14_6	ENSG00000205309.14_6	NT5M	gene	ENSG00000205309	ENSG00000205309	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000108551.5_5	ENSG00000108551.5_5	RASD1	gene	ENSG00000108551	ENSG00000108551	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000108557.19_7	ENSG00000108557.19_7	RAI1	gene	ENSG00000108557	ENSG00000108557	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000175662.17_6	ENSG00000175662.17_6	TOM1L2	gene	ENSG00000175662	ENSG00000175662	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000131899.11_5	ENSG00000131899.11_5	LLGL1	gene	ENSG00000131899	ENSG00000131899	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000177302.15_7	ENSG00000177302.15_7	TOP3A	gene	ENSG00000177302	ENSG00000177302	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000176974.20_8	ENSG00000176974.20_8	SHMT1	gene	ENSG00000176974	ENSG00000176974	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000264885.1	ENSG00000264885.1	RP11-815I9.4	gene	ENSG00000264885	ENSG00000264885	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000240445.4_5	ENSG00000240445.4_5	FOXO3B	gene	ENSG00000240445	ENSG00000240445	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000141127.15_7	ENSG00000141127.15_7	PRPSAP2	gene	ENSG00000141127	ENSG00000141127	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000188522.15_6	ENSG00000188522.15_6	FAM83G	gene	ENSG00000188522	ENSG00000188522	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000228157.4_7	ENSG00000228157.4_7	AC007952.2	gene	ENSG00000228157	ENSG00000228157	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000142494.13_5	ENSG00000142494.13_5	SLC47A1	gene	ENSG00000142494	ENSG00000142494	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000072210.19_7	ENSG00000072210.19_7	ALDH3A2	gene	ENSG00000072210	ENSG00000072210	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000083290.20_6	ENSG00000083290.20_6	ULK2	gene	ENSG00000083290	ENSG00000083290	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000233098.9_9	ENSG00000233098.9_9	CCDC144NL-AS1	gene	ENSG00000233098	ENSG00000233098	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000124422.12_7	ENSG00000124422.12_7	USP22	gene	ENSG00000124422	ENSG00000124422	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000274180.1_5	ENSG00000274180.1_5	NATD1	gene	ENSG00000274180	ENSG00000274180	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000232859.9_5	ENSG00000232859.9_5	LYRM9	gene	ENSG00000232859	ENSG00000232859	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000004139.14_6	ENSG00000004139.14_6	SARM1	gene	ENSG00000004139	ENSG00000004139	TRUE	TRUE	eGene eIsof	FALSE	TRUE	Distinct only
ENSG00000109072.14_7	ENSG00000109072.14_7	VTN	gene	ENSG00000109072	ENSG00000109072	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000109107.14_7	ENSG00000109107.14_7	ALDOC	gene	ENSG00000109107	ENSG00000109107	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000167524.16_8	ENSG00000167524.16_8	RSKR	gene	ENSG00000167524	ENSG00000167524	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000167525.14_6	ENSG00000167525.14_6	PROCA1	gene	ENSG00000167525	ENSG00000167525	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000160602.14_9	ENSG00000160602.14_9	NEK8	gene	ENSG00000160602	ENSG00000160602	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000196535.16_9	ENSG00000196535.16_9	MYO18A	gene	ENSG00000196535	ENSG00000196535	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000167543.16_8	ENSG00000167543.16_8	TP53I13	gene	ENSG00000167543	ENSG00000167543	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000108262.15_6	ENSG00000108262.15_6	GIT1	gene	ENSG00000108262	ENSG00000108262	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000198720.13_6	ENSG00000198720.13_6	ANKRD13B	gene	ENSG00000198720	ENSG00000198720	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000141298.19_7	ENSG00000141298.19_7	SSH2	gene	ENSG00000141298	ENSG00000141298	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000108578.15_7	ENSG00000108578.15_7	BLMH	gene	ENSG00000108578	ENSG00000108578	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000108587.15_4	ENSG00000108587.15_4	GOSR1	gene	ENSG00000108587	ENSG00000108587	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000250462.8_3	ENSG00000250462.8_3	LRRC37BP1	gene	ENSG00000250462	ENSG00000250462	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000264538.6_5	ENSG00000264538.6_5	SUZ12P1	gene	ENSG00000264538	ENSG00000264538	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000176390.12_6	ENSG00000176390.12_6	CRLF3	gene	ENSG00000176390	ENSG00000176390	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000108666.10_8	ENSG00000108666.10_8	C17orf75	gene	ENSG00000108666	ENSG00000108666	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000006042.12_6	ENSG00000006042.12_6	TMEM98	gene	ENSG00000006042	ENSG00000006042	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000266947.1_8	ENSG00000266947.1_8	AC022916.2	gene	ENSG00000266947	ENSG00000266947	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000166750.10_4	ENSG00000166750.10_4	SLFN5	gene	ENSG00000166750	ENSG00000166750	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000267648.1_6	ENSG00000267648.1_6	AC060766.5	gene	ENSG00000267648	ENSG00000267648	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000154760.14_6	ENSG00000154760.14_6	SLFN13	gene	ENSG00000154760	ENSG00000154760	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000006125.18_8	ENSG00000006125.18_8	AP2B1	gene	ENSG00000006125	ENSG00000006125	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000270885.2_4	ENSG00000270885.2_4	RASL10B	gene	ENSG00000270885	ENSG00000270885	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000278023.7_7	ENSG00000278023.7_7	RDM1	gene	ENSG00000278023	ENSG00000278023	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000273611.5_6	ENSG00000273611.5_6	ZNHIT3	gene	ENSG00000273611	ENSG00000273611	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000278259.4_6	ENSG00000278259.4_6	MYO19	gene	ENSG00000278259	ENSG00000278259	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000276234.5_7	ENSG00000276234.5_7	TADA2A	gene	ENSG00000276234	ENSG00000276234	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000276023.5_4	ENSG00000276023.5_4	DUSP14	gene	ENSG00000276023	ENSG00000276023	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000275066.5_9	ENSG00000275066.5_9	SYNRG	gene	ENSG00000275066	ENSG00000275066	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000275410.5_6	ENSG00000275410.5_6	HNF1B	gene	ENSG00000275410	ENSG00000275410	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000197681.8	ENSG00000197681.8	TBC1D3	gene	ENSG00000197681	ENSG00000197681	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000274487.2_7	ENSG00000274487.2_7	NPEPPSP1	gene	ENSG00000274487	ENSG00000274487	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000278845.5_4	ENSG00000278845.5_4	MRPL45	gene	ENSG00000278845	ENSG00000278845	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000277258.5_6	ENSG00000277258.5_6	PCGF2	gene	ENSG00000277258	ENSG00000277258	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000277182.1_6	ENSG00000277182.1_6	AC006449.5	gene	ENSG00000277182	ENSG00000277182	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000277791.5_4	ENSG00000277791.5_4	PSMB3	gene	ENSG00000277791	ENSG00000277791	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000276293.4_7	ENSG00000276293.4_7	PIP4K2B	gene	ENSG00000276293	ENSG00000276293	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000266469.2_7	ENSG00000266469.2_7	AC005288.1	gene	ENSG00000266469	ENSG00000266469	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000167258.15_7	ENSG00000167258.15_7	CDK12	gene	ENSG00000167258	ENSG00000167258	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000131748.16_8	ENSG00000131748.16_8	STARD3	gene	ENSG00000131748	ENSG00000131748	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000161395.14_6	ENSG00000161395.14_6	PGAP3	gene	ENSG00000161395	ENSG00000161395	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000141741.12_5	ENSG00000141741.12_5	MIEN1	gene	ENSG00000141741	ENSG00000141741	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000141738.14_6	ENSG00000141738.14_6	GRB7	gene	ENSG00000141738	ENSG00000141738	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000108344.15_4	ENSG00000108344.15_4	PSMD3	gene	ENSG00000108344	ENSG00000108344	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000008838.20_7	ENSG00000008838.20_7	MED24	gene	ENSG00000008838	ENSG00000008838	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000073584.20_9	ENSG00000073584.20_9	SMARCE1	gene	ENSG00000073584	ENSG00000073584	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000278834.1_6	ENSG00000278834.1_6	AC073508.3	gene	ENSG00000278834	ENSG00000278834	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000167920.10_9	ENSG00000167920.10_9	TMEM99	gene	ENSG00000167920	ENSG00000167920	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000128422.17_9	ENSG00000128422.17_9	KRT17	gene	ENSG00000128422	ENSG00000128422	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000173801.17_7	ENSG00000173801.17_7	JUP	gene	ENSG00000173801	ENSG00000173801	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000141698.17_5	ENSG00000141698.17_5	NT5C3B	gene	ENSG00000141698	ENSG00000141698	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000108774.15_7	ENSG00000108774.15_7	RAB5C	gene	ENSG00000108774	ENSG00000108774	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000033627.16_5	ENSG00000033627.16_5	ATP6V0A1	gene	ENSG00000033627	ENSG00000033627	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000108788.11_3	ENSG00000108788.11_3	MLX	gene	ENSG00000108788	ENSG00000108788	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000131462.8_4	ENSG00000131462.8_4	TUBG1	gene	ENSG00000131462	ENSG00000131462	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000037042.9_4	ENSG00000037042.9_4	TUBG2	gene	ENSG00000037042	ENSG00000037042	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000126581.13_6	ENSG00000126581.13_6	BECN1	gene	ENSG00000126581	ENSG00000126581	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000131467.11_6	ENSG00000131467.11_6	PSME3	gene	ENSG00000131467	ENSG00000131467	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000131469.15_5	ENSG00000131469.15_5	RPL27	gene	ENSG00000131469	ENSG00000131469	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000108828.16_6	ENSG00000108828.16_6	VAT1	gene	ENSG00000108828	ENSG00000108828	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000108830.10_4	ENSG00000108830.10_4	RND2	gene	ENSG00000108830	ENSG00000108830	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000198496.12_5	ENSG00000198496.12_5	NBR2	gene	ENSG00000198496	ENSG00000198496	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000267681.1_5	ENSG00000267681.1_5	AC135721.1	gene	ENSG00000267681	ENSG00000267681	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000267002.4_9	ENSG00000267002.4_9	AC060780.1	gene	ENSG00000267002	ENSG00000267002	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000188554.14_4	ENSG00000188554.14_4	NBR1	gene	ENSG00000188554	ENSG00000188554	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000188825.14_8	ENSG00000188825.14_8	LINC00910	gene	ENSG00000188825	ENSG00000188825	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000175832.13_6	ENSG00000175832.13_6	ETV4	gene	ENSG00000175832	ENSG00000175832	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000005102.14_5	ENSG00000005102.14_5	MEOX1	gene	ENSG00000005102	ENSG00000005102	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000161653.11_4	ENSG00000161653.11_4	NAGS	gene	ENSG00000161653	ENSG00000161653	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000091947.10_6	ENSG00000091947.10_6	TMEM101	gene	ENSG00000091947	ENSG00000091947	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000141349.8_3	ENSG00000141349.8_3	G6PC3	gene	ENSG00000141349	ENSG00000141349	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000267080.6_9	ENSG00000267080.6_9	ASB16-AS1	gene	ENSG00000267080	ENSG00000267080	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000168591.16_6	ENSG00000168591.16_6	TMUB2	gene	ENSG00000168591	ENSG00000168591	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000087152.15_4	ENSG00000087152.15_4	ATXN7L3	gene	ENSG00000087152	ENSG00000087152	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000108312.15_6	ENSG00000108312.15_6	UBTF	gene	ENSG00000108312	ENSG00000108312	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000013306.16_8	ENSG00000013306.16_8	SLC25A39	gene	ENSG00000013306	ENSG00000013306	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000161692.18_4	ENSG00000161692.18_4	DBF4B	gene	ENSG00000161692	ENSG00000161692	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000182963.10_6	ENSG00000182963.10_6	GJC1	gene	ENSG00000182963	ENSG00000182963	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000172992.12_6	ENSG00000172992.12_6	DCAKD	gene	ENSG00000172992	ENSG00000172992	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000161714.12_7	ENSG00000161714.12_7	PLCD3	gene	ENSG00000161714	ENSG00000161714	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000184922.14_7	ENSG00000184922.14_7	FMNL1	gene	ENSG00000184922	ENSG00000184922	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000233483.3_7	ENSG00000233483.3_7	AC008105.2	gene	ENSG00000233483	ENSG00000233483	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000225190.11_6	ENSG00000225190.11_6	PLEKHM1	gene	ENSG00000225190	ENSG00000225190	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000214425.8_9	ENSG00000214425.8_9	LRRC37A4P	gene	ENSG00000214425	ENSG00000214425	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000267198.1_6	ENSG00000267198.1_6	AC091132.4	gene	ENSG00000267198	ENSG00000267198	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000204650.14_6	ENSG00000204650.14_6	LINC02210	gene	ENSG00000204650	ENSG00000204650	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000120071.14_7	ENSG00000120071.14_7	KANSL1	gene	ENSG00000120071	ENSG00000120071	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000214401.4_7	ENSG00000214401.4_7	KANSL1-AS1	gene	ENSG00000214401	ENSG00000214401	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000228696.10_8	ENSG00000228696.10_8	ARL17B	gene	ENSG00000228696	ENSG00000228696	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000176681.14_3	ENSG00000176681.14_3	LRRC37A	gene	ENSG00000176681	ENSG00000176681	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000260075.1_5	ENSG00000260075.1_5	NSFP1	gene	ENSG00000260075	ENSG00000260075	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000238083.7_3	ENSG00000238083.7_3	LRRC37A2	gene	ENSG00000238083	ENSG00000238083	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000185829.18_6	ENSG00000185829.18_6	ARL17A	gene	ENSG00000185829	ENSG00000185829	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000108433.17_6	ENSG00000108433.17_6	GOSR2	gene	ENSG00000108433	ENSG00000108433	TRUE	TRUE	eGene eIsof	TRUE	TRUE	Shared Distinct
ENSG00000262879.6_8	ENSG00000262879.6_8	AC005670.3	gene	ENSG00000262879	ENSG00000262879	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000178852.16_7	ENSG00000178852.16_7	EFCAB13	gene	ENSG00000178852	ENSG00000178852	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000108424.10_6	ENSG00000108424.10_6	KPNB1	gene	ENSG00000108424	ENSG00000108424	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000198933.9_6	ENSG00000198933.9_6	TBKBP1	gene	ENSG00000198933	ENSG00000198933	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000159111.13_5	ENSG00000159111.13_5	MRPL10	gene	ENSG00000159111	ENSG00000159111	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000141295.14_7	ENSG00000141295.14_7	SCRN2	gene	ENSG00000141295	ENSG00000141295	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000167183.3_5	ENSG00000167183.3_5	PRR15L	gene	ENSG00000167183	ENSG00000167183	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000082641.16_7	ENSG00000082641.16_7	NFE2L1	gene	ENSG00000082641	ENSG00000082641	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000108468.15_6	ENSG00000108468.15_6	CBX1	gene	ENSG00000108468	ENSG00000108468	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000141293.16_6	ENSG00000141293.16_6	SKAP1	gene	ENSG00000141293	ENSG00000141293	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000173917.10_4	ENSG00000173917.10_4	HOXB2	gene	ENSG00000173917	ENSG00000173917	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000136436.14_9	ENSG00000136436.14_9	CALCOCO2	gene	ENSG00000136436	ENSG00000136436	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000159199.14_6	ENSG00000159199.14_6	ATP5MC1	gene	ENSG00000159199	ENSG00000159199	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000198740.8_5	ENSG00000198740.8_5	ZNF652	gene	ENSG00000198740	ENSG00000198740	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000005882.12_7	ENSG00000005882.12_7	PDK2	gene	ENSG00000005882	ENSG00000005882	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000167100.14_7	ENSG00000167100.14_7	SAMD14	gene	ENSG00000167100	ENSG00000167100	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000049283.18_8	ENSG00000049283.18_8	EPN3	gene	ENSG00000049283	ENSG00000049283	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000006282.21_8	ENSG00000006282.21_8	SPATA20	gene	ENSG00000006282	ENSG00000006282	TRUE	TRUE	eGene eIsof	TRUE	TRUE	Shared Distinct
ENSG00000229980.5_6	ENSG00000229980.5_6	TOB1-AS1	gene	ENSG00000229980	ENSG00000229980	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000239672.7_7	ENSG00000239672.7_7	NME1	gene	ENSG00000239672	ENSG00000239672	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000011052.21_4	ENSG00000011052.21_4	NME1-NME2	gene	ENSG00000011052	ENSG00000011052	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000011260.14_4	ENSG00000011260.14_4	UTP18	gene	ENSG00000011260	ENSG00000011260	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000141198.16_9	ENSG00000141198.16_9	TOM1L1	gene	ENSG00000141198	ENSG00000141198	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000166260.13_7	ENSG00000166260.13_7	COX11	gene	ENSG00000166260	ENSG00000166260	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000279059.1_6	ENSG00000279059.1_6	AC007485.2	gene	ENSG00000279059	ENSG00000279059	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000166263.13_6	ENSG00000166263.13_6	STXBP4	gene	ENSG00000166263	ENSG00000166263	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000141179.14_4	ENSG00000141179.14_4	PCTP	gene	ENSG00000141179	ENSG00000141179	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000153944.11_8	ENSG00000153944.11_8	MSI2	gene	ENSG00000153944	ENSG00000153944	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000180891.13_7	ENSG00000180891.13_7	CUEDC1	gene	ENSG00000180891	ENSG00000180891	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000005379.17_8	ENSG00000005379.17_8	TSPOAP1	gene	ENSG00000005379	ENSG00000005379	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000213246.7_7	ENSG00000213246.7_7	SUPT4H1	gene	ENSG00000213246	ENSG00000213246	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000108375.12_5	ENSG00000108375.12_5	RNF43	gene	ENSG00000108375	ENSG00000108375	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000108384.15_7	ENSG00000108384.15_7	RAD51C	gene	ENSG00000108384	ENSG00000108384	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000108395.14_8	ENSG00000108395.14_8	TRIM37	gene	ENSG00000108395	ENSG00000108395	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000182628.13_5	ENSG00000182628.13_5	SKA2	gene	ENSG00000182628	ENSG00000182628	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000141367.12_6	ENSG00000141367.12_6	CLTC	gene	ENSG00000141367	ENSG00000141367	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000108423.15_6	ENSG00000108423.15_6	TUBD1	gene	ENSG00000108423	ENSG00000108423	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000266992.1_5	ENSG00000266992.1_5	DHX40P1	gene	ENSG00000266992	ENSG00000266992	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000068097.15_6	ENSG00000068097.15_6	HEATR6	gene	ENSG00000068097	ENSG00000068097	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
